"2017-11-16 13:51:03+2:00",0,"AIN1|Analog Input 1|mA|0.000000|1.000000|mA","AIN2|Analog Input 2|V|0.000000|1.000000|V","AIN3|Analog Input 3|V|0.000000|1.000000|V","AIN4|Analog Input 4|mA|0.000000|1.000000|mA","AIN5|Analog Input 5|mA|0.000000|1.000000|mA","AIN6|Analog Input 6|V|0.000000|1.000000|V","AIN7|Analog Input 7|V|0.000000|1.000000|V","AIN8|Analog Input 8|mA|0.000000|1.000000|mA","AO1|Analog Output 1|mA|0.000000|1.000000|v","AO2|Analog Output 2|mA|0.000000|1.000000|v","DIN1|Digital Input 1","DIN2|Digital Input 2","DIN3|Digital Input 3","DIN4|Digital Input 4","DIN5|Digital Input 5","DIN6|Digital Input 6","DIN7|Digital Input 7","DIN8|Digital Input 8","DO1|Digital Output 1","DO2|Digital Output 2","DO3|Digital Output 3","DO4|Digital Output 4","DO5|Digital Output 5","DO6|Digital Output 6","DO7|Digital Output 7","DO8|Digital Output 8","RTD1|RTD - 1|2wire|pt100","RTD2|RTD - 2|2wire|pt100",RLY1|RELAY-1,RLY2|RELAY-2,RLY3|RELAY-3,RLY4|RELAY-4
"2017-11-27 10:46:54+2:00",1,OutOfRange-0.000000,0.047233,0.052567,OutOfRange-0.000000,OutOfRange-4.000000,0.047233,0.047567,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 10:47:54+2:00",1,OutOfRange-0.000000,0.047279,0.052597,OutOfRange-0.000000,OutOfRange-4.000000,0.047264,0.047597,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 10:48:54+2:00",1,OutOfRange-0.000000,0.047294,0.052643,OutOfRange-0.000000,OutOfRange-4.000000,0.047309,0.047627,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 10:49:54+2:00",1,OutOfRange-0.000000,0.047309,0.052976,OutOfRange-0.000000,OutOfRange-4.000000,0.047309,0.047643,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 10:50:54+2:00",1,OutOfRange-0.000000,0.04734,0.05234,OutOfRange-0.000000,OutOfRange-4.000000,0.04734,0.047673,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 10:51:54+2:00",1,OutOfRange-0.000000,0.047325,0.052658,OutOfRange-0.000000,OutOfRange-4.000000,0.047325,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 10:52:54+2:00",1,OutOfRange-0.000000,0.047325,0.052658,OutOfRange-0.000000,OutOfRange-4.000000,0.047325,0.047643,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 10:53:54+2:00",1,OutOfRange-0.000000,0.047309,0.052643,OutOfRange-0.000000,OutOfRange-4.000000,0.047643,0.047643,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 10:54:54+2:00",1,OutOfRange-0.000000,0.04734,0.053006,OutOfRange-0.000000,OutOfRange-4.000000,0.04734,0.047673,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 10:55:54+2:00",1,OutOfRange-0.000000,0.04734,0.052673,OutOfRange-0.000000,OutOfRange-4.000000,0.04734,0.047673,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 10:56:54+2:00",1,OutOfRange-0.000000,0.047279,0.052597,OutOfRange-0.000000,OutOfRange-4.000000,0.047279,0.047612,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 10:57:54+2:00",1,OutOfRange-0.000000,0.047325,0.052658,OutOfRange-0.000000,OutOfRange-4.000000,0.047325,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 10:58:54+2:00",1,OutOfRange-0.000000,0.04737,0.052688,OutOfRange-0.000000,OutOfRange-4.000000,0.047355,0.047688,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 10:59:55+2:00",1,OutOfRange-0.000000,0.04737,0.05237,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047703,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:00:55+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047734,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:01:55+2:00",1,OutOfRange-0.000000,0.047416,0.052749,OutOfRange-0.000000,OutOfRange-4.000000,0.047416,0.047749,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:02:55+2:00",1,OutOfRange-0.000000,0.0474,0.052734,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047734,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-245.190002,1411.476562,0,0,0,0
"2017-11-27 11:03:55+2:00",1,OutOfRange-0.000000,0.04737,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:04:55+2:00",1,OutOfRange-0.000000,0.047355,0.053006,OutOfRange-0.000000,OutOfRange-4.000000,0.04734,0.047673,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:05:55+2:00",1,OutOfRange-0.000000,0.047264,0.052582,OutOfRange-0.000000,OutOfRange-4.000000,0.047264,0.047597,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:06:55+2:00",1,OutOfRange-0.000000,0.047279,0.052597,OutOfRange-0.000000,OutOfRange-4.000000,0.047264,0.047597,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:07:55+2:00",1,OutOfRange-0.000000,0.047567,0.052915,OutOfRange-0.000000,OutOfRange-4.000000,0.047567,0.047567,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:08:55+2:00",1,OutOfRange-0.000000,0.047552,0.0529,OutOfRange-0.000000,OutOfRange-4.000000,0.047552,0.047567,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:09:55+2:00",1,OutOfRange-0.000000,0.047567,0.0529,OutOfRange-0.000000,OutOfRange-4.000000,0.047567,0.047567,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:10:55+2:00",1,OutOfRange-0.000000,0.047552,0.052567,OutOfRange-0.000000,OutOfRange-4.000000,0.047567,0.047567,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:11:55+2:00",1,OutOfRange-0.000000,0.047582,0.052582,OutOfRange-0.000000,OutOfRange-4.000000,0.047582,0.047915,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:12:55+2:00",1,OutOfRange-0.000000,0.047597,0.052597,OutOfRange-0.000000,OutOfRange-4.000000,0.047612,0.047612,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:13:55+2:00",1,OutOfRange-0.000000,0.047627,0.052294,OutOfRange-0.000000,OutOfRange-4.000000,0.047309,0.047627,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:14:55+2:00",1,OutOfRange-0.000000,0.047294,0.052627,OutOfRange-0.000000,OutOfRange-4.000000,0.047627,0.047643,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:15:55+2:00",1,OutOfRange-0.000000,0.047309,0.052643,OutOfRange-0.000000,OutOfRange-4.000000,0.047309,0.047643,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:16:55+2:00",1,OutOfRange-0.000000,0.047309,0.052643,OutOfRange-0.000000,OutOfRange-4.000000,0.047309,0.047643,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:17:55+2:00",1,OutOfRange-0.000000,0.04734,0.052658,OutOfRange-0.000000,OutOfRange-4.000000,0.04734,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:18:55+2:00",1,OutOfRange-0.000000,0.047355,0.053022,OutOfRange-0.000000,OutOfRange-4.000000,0.047355,0.047688,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:19:55+2:00",1,OutOfRange-0.000000,0.047325,0.052673,OutOfRange-0.000000,OutOfRange-4.000000,0.047325,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:20:56+2:00",1,OutOfRange-0.000000,0.047355,0.052688,OutOfRange-0.000000,OutOfRange-4.000000,0.047355,0.047703,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:21:55+2:00",1,OutOfRange-0.000000,0.04737,0.052703,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047703,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:22:56+2:00",1,OutOfRange-0.000000,0.04737,0.052703,OutOfRange-0.000000,OutOfRange-4.000000,0.047355,0.047688,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:23:56+2:00",1,OutOfRange-0.000000,0.047325,0.052658,OutOfRange-0.000000,OutOfRange-4.000000,0.047325,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:24:56+2:00",1,OutOfRange-0.000000,0.047355,0.052355,OutOfRange-0.000000,OutOfRange-4.000000,0.04734,0.047673,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:25:56+2:00",1,OutOfRange-0.000000,0.047355,0.052688,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047688,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:26:56+2:00",1,OutOfRange-0.000000,0.04737,0.052703,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047703,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:27:56+2:00",1,OutOfRange-0.000000,0.047355,0.052703,OutOfRange-0.000000,OutOfRange-4.000000,0.047355,0.047688,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:28:56+2:00",1,OutOfRange-0.000000,0.047309,0.052643,OutOfRange-0.000000,OutOfRange-4.000000,0.047309,0.047643,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:29:56+2:00",1,OutOfRange-0.000000,0.047325,0.052658,OutOfRange-0.000000,OutOfRange-4.000000,0.047325,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:30:56+2:00",1,OutOfRange-0.000000,0.047309,0.052309,OutOfRange-0.000000,OutOfRange-4.000000,0.047309,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:31:56+2:00",1,OutOfRange-0.000000,0.047325,0.052643,OutOfRange-0.000000,OutOfRange-4.000000,0.047309,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:32:56+2:00",1,OutOfRange-0.000000,0.047355,0.052688,OutOfRange-0.000000,OutOfRange-4.000000,0.047355,0.047688,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:33:56+2:00",1,OutOfRange-0.000000,0.04734,0.052658,OutOfRange-0.000000,OutOfRange-4.000000,0.04734,0.047688,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:34:57+2:00",1,OutOfRange-0.000000,0.04737,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:35:56+2:00",1,OutOfRange-0.000000,0.04737,0.052703,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047703,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:36:57+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047734,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:37:57+2:00",1,OutOfRange-0.000000,0.0474,0.051734,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047749,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:38:57+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047734,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:39:57+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047734,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:40:57+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047734,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:41:57+2:00",1,OutOfRange-0.000000,0.04737,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:42:57+2:00",1,OutOfRange-0.000000,0.047385,0.052719,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,0,0,0,0
"2017-11-27 11:43:57+2:00",1,OutOfRange-0.000000,0.047627,0.052961,OutOfRange-0.000000,OutOfRange-4.000000,0.047627,0.047627,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:44:57+2:00",1,OutOfRange-0.000000,0.047294,0.052627,OutOfRange-0.000000,OutOfRange-4.000000,0.047294,0.047627,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:45:57+2:00",1,OutOfRange-0.000000,0.047309,0.052643,OutOfRange-0.000000,OutOfRange-4.000000,0.047309,0.047643,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:46:57+2:00",1,OutOfRange-0.000000,0.047309,0.052627,OutOfRange-0.000000,OutOfRange-4.000000,0.047294,0.047627,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:47:57+2:00",1,OutOfRange-0.000000,0.047627,0.052961,OutOfRange-0.000000,OutOfRange-4.000000,0.047294,0.047627,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:48:57+2:00",1,OutOfRange-0.000000,0.047325,0.053006,OutOfRange-0.000000,OutOfRange-4.000000,0.047325,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:49:57+2:00",1,OutOfRange-0.000000,0.047264,0.052597,OutOfRange-0.000000,OutOfRange-4.000000,0.047279,0.047597,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:50:58+2:00",1,OutOfRange-0.000000,0.047294,0.052627,OutOfRange-0.000000,OutOfRange-4.000000,0.047294,0.047643,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:51:58+2:00",1,OutOfRange-0.000000,0.047309,0.052294,OutOfRange-0.000000,OutOfRange-4.000000,0.047309,0.047643,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:52:58+2:00",1,OutOfRange-0.000000,0.04737,0.052385,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:53:58+2:00",1,OutOfRange-0.000000,0.047355,0.05234,OutOfRange-0.000000,OutOfRange-4.000000,0.047355,0.047688,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-245.190002,1411.476562,0,0,0,0
"2017-11-27 11:54:58+2:00",1,OutOfRange-0.000000,0.047355,0.052703,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047703,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:55:58+2:00",1,OutOfRange-0.000000,0.047325,0.052658,OutOfRange-0.000000,OutOfRange-4.000000,0.047325,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:56:58+2:00",1,OutOfRange-0.000000,0.047612,0.052946,OutOfRange-0.000000,OutOfRange-4.000000,0.047612,0.047612,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:57:58+2:00",1,OutOfRange-0.000000,0.047597,0.052915,OutOfRange-0.000000,OutOfRange-4.000000,0.047597,0.047597,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:58:58+2:00",1,OutOfRange-0.000000,0.047536,0.052552,OutOfRange-0.000000,OutOfRange-4.000000,0.047218,0.047536,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 11:59:58+2:00",1,OutOfRange-0.000000,0.047491,0.052824,OutOfRange-0.000000,OutOfRange-4.000000,0.047491,0.047824,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:00:58+2:00",1,OutOfRange-0.000000,0.0474,0.0524,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047733,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:01:58+2:00",1,OutOfRange-0.000000,0.04746,0.052794,OutOfRange-0.000000,OutOfRange-4.000000,0.04746,0.047809,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:02:58+2:00",1,OutOfRange-0.000000,0.047506,0.052506,OutOfRange-0.000000,OutOfRange-4.000000,0.047506,0.047491,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:03:58+2:00",1,OutOfRange-0.000000,0.047521,0.052536,OutOfRange-0.000000,OutOfRange-4.000000,0.047536,0.047521,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:04:58+2:00",1,OutOfRange-0.000000,0.047249,0.052582,OutOfRange-0.000000,OutOfRange-4.000000,0.047249,0.047582,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:05:58+2:00",1,OutOfRange-0.000000,0.047264,0.052946,OutOfRange-0.000000,OutOfRange-4.000000,0.047612,0.047612,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:06:58+2:00",1,OutOfRange-0.000000,0.047279,0.052961,OutOfRange-0.000000,OutOfRange-4.000000,0.047612,0.047612,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:07:59+2:00",1,OutOfRange-0.000000,0.047294,0.052643,OutOfRange-0.000000,OutOfRange-4.000000,0.047294,0.047627,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:08:59+2:00",1,OutOfRange-0.000000,0.047309,0.052976,OutOfRange-0.000000,OutOfRange-4.000000,0.047309,0.047643,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:09:59+2:00",1,OutOfRange-0.000000,0.04734,0.052673,OutOfRange-0.000000,OutOfRange-4.000000,0.04734,0.047673,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:10:59+2:00",1,OutOfRange-0.000000,0.047264,0.052264,OutOfRange-0.000000,OutOfRange-4.000000,0.047249,0.047597,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:11:59+2:00",1,OutOfRange-0.000000,0.047294,0.052961,OutOfRange-0.000000,OutOfRange-4.000000,0.047309,0.047627,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:12:59+2:00",1,OutOfRange-0.000000,0.047582,0.052915,OutOfRange-0.000000,OutOfRange-4.000000,0.047264,0.047582,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:13:59+2:00",1,OutOfRange-0.000000,0.047552,0.052885,OutOfRange-0.000000,OutOfRange-4.000000,0.047552,0.047552,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:14:59+2:00",1,OutOfRange-0.000000,0.047567,0.052885,OutOfRange-0.000000,OutOfRange-4.000000,0.047567,0.047552,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:15:59+2:00",1,OutOfRange-0.000000,0.047552,0.052552,OutOfRange-0.000000,OutOfRange-4.000000,0.047552,0.047536,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:16:59+2:00",1,OutOfRange-0.000000,0.047279,0.052612,OutOfRange-0.000000,OutOfRange-4.000000,0.047279,0.047612,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:17:59+2:00",1,OutOfRange-0.000000,0.047294,0.052643,OutOfRange-0.000000,OutOfRange-4.000000,0.047309,0.047627,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 12:18:59+2:00",1,OutOfRange-0.000000,0.047249,0.052582,OutOfRange-0.000000,OutOfRange-4.000000,0.047249,0.047567,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
